Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
PT Pantai Indah Kapuk Dua Tbk (IDX:PANI),IDX:PANI,Real Estate (Development),Real Estate,3411,Indonesia,Emerging Markets,Small Asia
PT Perdana Gapuraprima Tbk (IDX:GPRA),IDX:GPRA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Perintis Triniti Properti Tbk (IDX:TRIN),IDX:TRIN,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Pikko Land Development Tbk (IDX:RODA),IDX:RODA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Pudjiadi Prestige Tbk (IDX:PUDP),IDX:PUDP,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Puradelta Lestari Tbk (IDX:DMAS),IDX:DMAS,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Puri Global Sukses Tbk (IDX:PURI),IDX:PURI,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Repower Asia Indonesia Tbk (IDX:REAL),IDX:REAL,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Ristia Bintang Mahkotasejati Tbk (IDX:RBMS),IDX:RBMS,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Sanurhasta Mitra Tbk (IDX:MINA),IDX:MINA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Saptausaha Gemilangindah Tbk (IDX:SAGE),IDX:SAGE,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Saraswanti Indoland Development Tbk (IDX:SWID),IDX:SWID,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Summarecon Agung Tbk (IDX:SMRA),IDX:SMRA,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Suryamas Dutamakmur Tbk (IDX:SMDM),IDX:SMDM,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Trimitra Prawara Goldland Tbk (IDX:ATAP),IDX:ATAP,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Trimitra Propertindo Tbk (IDX:LAND),IDX:LAND,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Triniti Dinamik Tbk (IDX:TRUE),IDX:TRUE,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Urban Jakarta Propertindo Tbk. (IDX:URBN),IDX:URBN,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Winner Nusantara Jaya Tbk (IDX:WINR),IDX:WINR,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
PT Wulandari Bangun Laksana Tbk (IDX:BSBK),IDX:BSBK,Real Estate (Development),Real Estate,6552,Indonesia,Emerging Markets,Small Asia
Puravankara Limited (NSEI:PURVA),NSEI:PURVA,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
PVP Ventures Limited (NSEI:PVP),NSEI:PVP,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Quality Houses Public Company Limited (SET:QH),SET:QH,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Quart Development S.A. (WSE:QRT),WSE:QRT,Real Estate (Development),Real Estate,6552,Poland,Developed Europe,EU & Environs
Quoc Cuong Gia Lai Joint Stock Company (HOSE:QCG),HOSE:QCG,Real Estate (Development),Real Estate,1600,Vietnam,Emerging Markets,Small Asia
Radhe Developers (India) Limited (BSE:531273),BSE:531273,Real Estate (Development),Real Estate,6550,India,Emerging Markets,India
Radiance Holdings (Group) Company Limited (SEHK:9993),SEHK:9993,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Radium Development Berhad (KLSE:RADIUM),KLSE:RADIUM,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
RAGHSA Sociedad Anonima (BASE:RAGH),BASE:RAGH,Real Estate (Development),Real Estate,6552,Argentina,Emerging Markets,Latin America & Caribbean
Raghunath International Limited (BSE:526813),BSE:526813,Real Estate (Development),Real Estate,2844,India,Emerging Markets,India
Raimon Land Public Company Limited (SET:RML),SET:RML,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Rainbow Foundations Limited (BSE:531694),BSE:531694,Real Estate (Development),Real Estate,1500,India,Emerging Markets,India
Raja Bahadur International Limited (BSE:503127),BSE:503127,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
RAK Properties PJSC (ADX:RAKPROP),ADX:RAKPROP,Real Estate (Development),Real Estate,6552,United Arab Emirates,Emerging Markets,Africa and Middle East
Rander Corporation Limited (BSE:531228),BSE:531228,Real Estate (Development),Real Estate,1500,India,Emerging Markets,India
Rank Progress S.A. (WSE:RNK),WSE:RNK,Real Estate (Development),Real Estate,6500,Poland,Developed Europe,EU & Environs
RAP Corp Limited (BSE:531583),BSE:531583,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Ratnabhumi Developers Limited (BSE:540796),BSE:540796,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Raymond Realty Limited (NSEI:RAYMONDREL),NSEI:RAYMONDREL,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
RDB Infrastructure and Power Limited (BSE:533285),BSE:533285,Real Estate (Development),Real Estate,6500,India,Emerging Markets,India
RDB Real Estate Constructions Limited (BSE:544346),BSE:544346,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
RDVC City S.A. (BOVESPA:CCTY3),BOVESPA:CCTY3,Real Estate (Development),Real Estate,6552,Brazil,Emerging Markets,Latin America & Caribbean
Real Eco-Energy Limited (BSE:530053),BSE:530053,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Real Estate Development Company PLC (ASE:REDV),ASE:REDV,Real Estate (Development),Real Estate,6500,Jordan,Emerging Markets,Africa and Middle East
Real Estate Egyptian Consortium S.A.E (CASE:AREH),CASE:AREH,Real Estate (Development),Real Estate,6552,Egypt,Emerging Markets,Africa and Middle East
Réalités S.A. (ENXTPA:ALREA),ENXTPA:ALREA,Real Estate (Development),Real Estate,1500,France,Developed Europe,EU & Environs
Redco Properties Group Limited (SEHK:1622),SEHK:1622,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Redsun Properties Group Limited (SEHK:1996),SEHK:1996,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
"Renta Corporación Real Estate, S.A. (BME:REN)",BME:REN,Real Estate (Development),Real Estate,6500,Spain,Developed Europe,EU & Environs
RenX Enterprises Corp. (NasdaqCM:RENX),NasdaqCM:RENX,Real Estate (Development),Real Estate,6552,United States,United States,United States
Résidences Dar Saada S.A (CBSE:RDS),CBSE:RDS,Real Estate (Development),Real Estate,6552,Morocco,Emerging Markets,Africa and Middle East
Retal Urban Development Company (SASE:4322),SASE:4322,Real Estate (Development),Real Estate,6552,Saudi Arabia,Emerging Markets,Africa and Middle East
Rhom Bho Property Public Company Limited (SET:TITLE),SET:TITLE,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Richly Field China Development Limited (SEHK:313),SEHK:313,Real Estate (Development),Real Estate,1540,Hong Kong,Emerging Markets,China
Richy Place 2002 Public Company Limited (SET:RICHY),SET:RICHY,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
"RiseSun Real Estate Development Co.,Ltd (SZSE:002146)",SZSE:002146,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Road King Infrastructure Limited (SEHK:1098),SEHK:1098,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
Rockwell Land Corporation (PSE:ROCK),PSE:ROCK,Real Estate (Development),Real Estate,6552,Philippines,Emerging Markets,Small Asia
Rodium Realty Limited (BSE:531822),BSE:531822,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
"Rongan Property Co.,Ltd. (SZSE:000517)",SZSE:000517,Real Estate (Development),Real Estate,3663,China,Emerging Markets,China
Ronshine China Holdings Limited (SEHK:3301),SEHK:3301,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Roselabs Finance Limited (BSE:531324),BSE:531324,Real Estate (Development),Real Estate,6550,India,Emerging Markets,India
Rotshtein Realestate Ltd (TASE:ROTS),TASE:ROTS,Real Estate (Development),Real Estate,6500,Israel,Emerging Markets,Africa and Middle East
"Roxas and Company, Inc. (PSE:RCI)",PSE:RCI,Real Estate (Development),Real Estate,7000,Philippines,Emerging Markets,Small Asia
RTCL Limited (BSE:531552),BSE:531552,Real Estate (Development),Real Estate,5412,India,Emerging Markets,India
"Ruentex Development Co.,Ltd. (TWSE:9945)",TWSE:9945,Real Estate (Development),Real Estate,5311,Taiwan,Emerging Markets,Small Asia
Rykadan Capital Limited (SEHK:2288),SEHK:2288,Real Estate (Development),Real Estate,5030,Hong Kong,Emerging Markets,China
S & F Capital Berhad (KLSE:S&FCAP),KLSE:S&FCAP,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
S & T Corporation Limited (BSE:514197),BSE:514197,Real Estate (Development),Real Estate,4700,India,Emerging Markets,India
S P Setia Berhad (KLSE:SPSETIA),KLSE:SPSETIA,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
S V Global Mill Limited (BSE:535621),BSE:535621,Real Estate (Development),Real Estate,2200,India,Emerging Markets,India
S.C. LCS Imobiliar S.A. (BVB:LCSI),BVB:LCSI,Real Estate (Development),Real Estate,6552,Romania,Emerging Markets,Eastern Europe & Russia
"Sakura Development Co.,Ltd (TWSE:2539)",TWSE:2539,Real Estate (Development),Real Estate,6500,Taiwan,Emerging Markets,Small Asia
Sameera Agro And Infra Limited (NSEI:SAIFL),NSEI:SAIFL,Real Estate (Development),Real Estate,2040,India,Emerging Markets,India
Sammakorn Public Company Limited (SET:SAMCO),SET:SAMCO,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Samor Reality Limited (BSE:543376),BSE:543376,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
San Far Property Limited (TWSE:9946),TWSE:9946,Real Estate (Development),Real Estate,3695,Taiwan,Emerging Markets,Small Asia
Sanathnagar Enterprises Limited (BSE:509423),BSE:509423,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Sansiri Public Company Limited (SET:SIRI),SET:SIRI,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
"Santa Ana Global Enterprises, S.A. (BME:STNA)",BME:STNA,Real Estate (Development),Real Estate,6552,Spain,Developed Europe,EU & Environs
"Sanxiang Impression Co., Ltd. (SZSE:000863)",SZSE:000863,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
Sao Mai Group Corporation (HOSE:ASM),HOSE:ASM,Real Estate (Development),Real Estate,6500,Vietnam,Emerging Markets,Small Asia
Satchmo Holdings Limited (BSE:533202),BSE:533202,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
SBC Corporation Berhad (KLSE:SBCCORP),KLSE:SBCCORP,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
SBL Infratech Limited (BSE:543366),BSE:543366,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
SC Asset Corporation Public Company Limited (SET:SC),SET:SC,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Seazen Group Limited (SEHK:1030),SEHK:1030,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
"Seazen Holdings Co., Ltd (SHSE:601155)",SHSE:601155,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Selangor Dredging Berhad (KLSE:SDRED),KLSE:SDRED,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Selvaag Bolig ASA (OB:SBO),OB:SBO,Real Estate (Development),Real Estate,6552,Norway,Developed Europe,EU & Environs
Semaris Ltd (MUSE:SEMA.I0000),MUSE:SEMA.I0000,Real Estate (Development),Real Estate,6552,Mauritius,Emerging Markets,Africa and Middle East
SEN X Public Company Limited (SET:SENX),SET:SENX,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Sena Development Public Company Limited (SET:SENA),SET:SENA,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
"Sense Trust Co., Ltd. (TSE:490A)",TSE:490A,Real Estate (Development),Real Estate,6532,Japan,Japan,Japan
Sentoria Group Berhad (KLSE:SNTORIA),KLSE:SNTORIA,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
"Shahe Industrial Co., Ltd. (SZSE:000014)",SZSE:000014,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
"Shang Hai Ya Tong Co.,Ltd. (SHSE:600692)",SHSE:600692,Real Estate (Development),Real Estate,4400,China,Emerging Markets,China
"Shanghai Chengtou Holding Co.,Ltd (SHSE:600649)",SHSE:600649,Real Estate (Development),Real Estate,4941,China,Emerging Markets,China
"Shanghai Guijiu Co.,Ltd (SHSE:600696)",SHSE:600696,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
"Shanghai Industrial Development Co.,Ltd (SHSE:600748)",SHSE:600748,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
Shanghai Industrial Urban Development Group Limited (SEHK:563),SEHK:563,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
"Shanghai Lingang Holdings Co.,Ltd. (SHSE:600848)",SHSE:600848,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
"Shanghai Shibei Hi-Tech Co.,Ltd. (SHSE:600604)",SHSE:600604,Real Estate (Development),Real Estate,3550,China,Emerging Markets,China
"Shanghai Vital Deeptech Co., Ltd. (SHSE:600641)",SHSE:600641,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
"Shanyuan Co., Ltd. (TPEX:4416)",TPEX:4416,Real Estate (Development),Real Estate,6552,Taiwan,Emerging Markets,Small Asia
"Sheng Yi Development Co.,Ltd (TPEX:5455)",TPEX:5455,Real Estate (Development),Real Estate,3679,Taiwan,Emerging Markets,Small Asia
"Shenzhen Centralcon Investment Holding Co., Ltd. (SZSE:000042)",SZSE:000042,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
"Shenzhen Kingkey Smart Agriculture Times Co.,Ltd (SZSE:000048)",SZSE:000048,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
"Shenzhen New Nanshan Holding (Group) Co., Ltd. (SZSE:002314)",SZSE:002314,Real Estate (Development),Real Estate,2452,China,Emerging Markets,China
"Shenzhen Overseas Chinese Town Co.,Ltd. (SZSE:000069)",SZSE:000069,Real Estate (Development),Real Estate,7996,China,Emerging Markets,China
ShenZhen Properties & Resources Development (Group) Ltd. (SZSE:000011),SZSE:000011,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
"Shenzhen Special Economic Zone Real Estate & Properties (Group) Co., Ltd. (SZSE:000029)",SZSE:000029,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
"Shenzhen Zhenye (Group) Co.,Ltd. (SZSE:000006)",SZSE:000006,Real Estate (Development),Real Estate,6500,China,Emerging Markets,China
Shihlin Development Company Limited (TPEX:5324),TPEX:5324,Real Estate (Development),Real Estate,3674,Taiwan,Emerging Markets,Small Asia
Shimao Group Holdings Limited (SEHK:813),SEHK:813,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
Shin Hwa World Limited (SEHK:582),SEHK:582,Real Estate (Development),Real Estate,6552,Hong Kong,Emerging Markets,China
"Shin Ruenn development Co., LTD (TPEX:6186)",TPEX:6186,Real Estate (Development),Real Estate,6552,Taiwan,Emerging Markets,Small Asia
"Shining Building Business Co.,Ltd. (TWSE:5531)",TWSE:5531,Real Estate (Development),Real Estate,6552,Taiwan,Emerging Markets,Small Asia
Shira Real Estate Development and Investments Company(P.L.C) (ASE:SHRA),ASE:SHRA,Real Estate (Development),Real Estate,6552,Jordan,Emerging Markets,Africa and Middle East
Shraddha Prime Projects Limited (BSE:531771),BSE:531771,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Shradha Infraprojects Limited (NSEI:SHRADHA),NSEI:SHRADHA,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Shree Krishna Infrastructure Limited (BSE:542146),BSE:542146,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Shree Precoated Steels Limited (BSE:533110),BSE:533110,Real Estate (Development),Real Estate,6500,India,Emerging Markets,India
Shri Krishna Devcon Limited (BSE:531080),BSE:531080,Real Estate (Development),Real Estate,6500,India,Emerging Markets,India
Shriram Properties Limited (NSEI:SHRIRAMPPS),NSEI:SHRIRAMPPS,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Shui On Land Limited (SEHK:272),SEHK:272,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Shunfa Hengneng Corporation (SZSE:000631),SZSE:000631,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Siamese Asset Public Company Limited (SET:SA),SET:SA,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Signatureglobal (India) Limited (NSEI:SIGNATURE),NSEI:SIGNATURE,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Sikozy Realtors Limited (BSE:524642),BSE:524642,Real Estate (Development),Real Estate,6552,India,Emerging Markets,India
Sime Darby Property Berhad (KLSE:SIMEPROP),KLSE:SIMEPROP,Real Estate (Development),Real Estate,6552,Malaysia,Emerging Markets,Small Asia
Sing Holdings Limited (SGX:5IC),SGX:5IC,Real Estate (Development),Real Estate,6500,Singapore,Emerging Markets,Small Asia
Singha Estate Public Company Limited (SET:S),SET:S,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
Sino Harbour Holdings Group Limited (SEHK:1663),SEHK:1663,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Sino Land Company Limited (SEHK:83),SEHK:83,Real Estate (Development),Real Estate,6500,Hong Kong,Emerging Markets,China
Sino-Ocean Group Holding Limited (SEHK:3377),SEHK:3377,Real Estate (Development),Real Estate,6552,China,Emerging Markets,China
Sivarom Real Estate Public Company Limited (SET:SVR),SET:SVR,Real Estate (Development),Real Estate,6552,Thailand,Emerging Markets,Small Asia
"Sixth of October for Development and Investment Company ""SODIC"" (S.A.E.) (CASE:OCDI)",CASE:OCDI,Real Estate (Development),Real Estate,6500,Egypt,Emerging Markets,Africa and Middle East
SJ Group Joint Stock Company (HOSE:SJS),HOSE:SJS,Real Estate (Development),Real Estate,6500,Vietnam,Emerging Markets,Small Asia
SK D&D Co. Ltd. (KOSE:A210980),KOSE:A210980,Real Estate (Development),Real Estate,6552,South Korea,Emerging Markets,Small Asia
